region,caseNumber,caseNumberFull,consulate,status,submitDate,statusDate,Issued,AP,Ready,Refused,Refused221g,InTransit,Transfer,NVC,2nlDate
AF,6063,2023AF6063,JHN,Refused221g,09-Nov-2021,03-Apr-2023,0,0,1,0,1,0,0,0,01-Jan-2023
AF,6065,2023AF6065,ALG,Issued,25-Oct-2021,11-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6066,2023AF6066,DRS,Issued,14-Oct-2021,17-Apr-2023,2,0,0,0,0,0,0,0,15-Feb-2023
AF,6069,2023AF6069,NRB,Ready,09-Oct-2021,24-Apr-2023,0,0,1,0,0,0,0,0,25-Jan-2023
AF,6071,2023AF6071,CSB,Issued,04-Nov-2021,23-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6073,2023AF6073,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6077,2023AF6077,KGL,Issued,21-Oct-2021,23-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6078,2023AF6078,CSB,Ready,30-Oct-2021,27-Mar-2023,0,0,1,0,0,0,0,0,23-Mar-2023
AF,6081,2023AF6081,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6082,2023AF6082,MRV,Refused,27-Oct-2021,12-Apr-2023,0,0,0,1,0,0,0,0,01-Jan-2023
AF,6083,2023AF6083,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6085,2023AF6085,LOM,Ready,17-Oct-2021,19-Apr-2023,0,0,1,0,0,0,0,0,18-Apr-2023
AF,6086,2023AF6086,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6087,2023AF6087,CRO,Issued,07-Nov-2021,28-Feb-2023,4,0,0,0,0,0,0,0,01-Jan-2023
AF,6094,2023AF6094,NRB,Issued,27-Oct-2021,20-Apr-2023,1,0,0,0,0,0,0,0,25-Jan-2023
AF,6095,2023AF6095,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6096,2023AF6096,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6097,2023AF6097,CSB,Issued,30-Oct-2021,12-Dec-2022,3,0,0,0,0,0,0,0,01-Jan-2023
AF,6101,2023AF6101,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6102,2023AF6102,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6103,2023AF6103,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6106,2023AF6106,CRO,Ready,03-Nov-2021,01-May-2023,0,0,1,0,0,0,0,0,17-Apr-2023
AF,6108,2023AF6108,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6109,2023AF6109,DJI,Refused221g,18-Oct-2021,20-Apr-2023,0,0,2,0,1,0,0,0,01-Jan-2023
AF,6111,2023AF6111,ADD,Issued,25-Oct-2021,25-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6113,2023AF6113,ALG,Issued,28-Oct-2021,03-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6117,2023AF6117,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6118,2023AF6118,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6119,2023AF6119,LOM,Ready,08-Nov-2021,26-Apr-2023,0,0,1,0,0,0,0,0,21-Feb-2023
AF,6120,2023AF6120,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6125,2023AF6125,ALG,Issued,08-Nov-2021,06-Apr-2023,1,0,0,0,0,0,0,0,14-Feb-2023
AF,6127,2023AF6127,RID,Issued,06-Oct-2021,13-Mar-2023,3,0,0,0,0,0,0,0,01-Jan-2023
AF,6128,2023AF6128,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6131,2023AF6131,CSB,Issued,19-Oct-2021,12-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6133,2023AF6133,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6134,2023AF6134,ADD,Issued,13-Oct-2021,03-Mar-2023,1,0,0,0,0,0,0,0,17-Jan-2023
AF,6135,2023AF6135,KIN,Issued,10-Oct-2021,27-Mar-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6143,2023AF6143,YDE,Refused221g,19-Oct-2021,05-May-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,6154,2023AF6154,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6155,2023AF6155,ALG,Issued,08-Nov-2021,15-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6156,2023AF6156,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6158,2023AF6158,KIN,Ready,10-Oct-2021,05-Apr-2023,0,0,1,0,0,0,0,0,01-Jan-2023
AF,6159,2023AF6159,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6162,2023AF6162,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6166,2023AF6166,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6178,2023AF6178,NRB,Refused221g,28-Oct-2021,04-May-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,6181,2023AF6181,ABD,Ready,20-Oct-2021,24-Apr-2023,0,0,1,0,0,0,0,0,14-Apr-2023
AF,6182,2023AF6182,KGL,Issued,03-Nov-2021,04-May-2023,4,0,0,0,0,0,0,0,15-Feb-2023
AF,6183,2023AF6183,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6186,2023AF6186,CSB,Issued,09-Nov-2021,23-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6187,2023AF6187,NRB,Ready,25-Oct-2021,24-Apr-2023,0,0,1,0,0,0,0,0,18-Apr-2023
AF,6188,2023AF6188,KIN,Issued,05-Nov-2021,31-Mar-2023,8,0,0,0,0,0,0,0,01-Jan-2023
AF,6189,2023AF6189,CRO,Issued,06-Nov-2021,05-Mar-2023,4,0,0,0,0,0,0,0,17-Jan-2023
AF,6190,2023AF6190,KIN,Refused221g,31-Oct-2021,11-Apr-2023,0,0,0,0,5,0,0,0,01-Jan-2023
AF,6192,2023AF6192,KHT,Issued,07-Nov-2021,13-Mar-2023,1,0,0,0,1,0,0,0,19-Jan-2023
AF,6194,2023AF6194,CSB,Issued,06-Oct-2021,12-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6196,2023AF6196,ALG,Issued,07-Oct-2021,27-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6197,2023AF6197,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6200,2023AF6200,ALG,Issued,08-Nov-2021,15-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6202,2023AF6202,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6205,2023AF6205,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6206,2023AF6206,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6207,2023AF6207,CRO,Ready,09-Nov-2021,01-May-2023,0,0,1,0,0,0,0,0,17-Apr-2023
AF,6209,2023AF6209,NRB,Refused221g,08-Nov-2021,27-Mar-2023,0,0,2,0,2,0,0,0,01-Jan-2023
AF,6211,2023AF6211,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6212,2023AF6212,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6216,2023AF6216,YDE,Issued,04-Nov-2021,21-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6217,2023AF6217,ALG,Issued,08-Nov-2021,15-Mar-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6218,2023AF6218,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6219,2023AF6219,ACC,Issued,11-Oct-2021,23-Dec-2022,4,0,0,0,0,0,0,0,01-Jan-2023
AF,6220,2023AF6220,YDE,Issued,09-Nov-2021,04-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6221,2023AF6221,KGL,Issued,08-Nov-2021,09-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6223,2023AF6223,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6226,2023AF6226,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6231,2023AF6231,KGL,Issued,06-Nov-2021,23-Dec-2022,3,0,0,0,0,0,0,0,01-Jan-2023
AF,6232,2023AF6232,ACC,Issued,28-Oct-2021,23-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6233,2023AF6233,NCS,Issued,26-Oct-2021,07-Feb-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6234,2023AF6234,NRB,Issued,14-Oct-2021,28-Mar-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6236,2023AF6236,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6237,2023AF6237,MRV,Issued,27-Oct-2021,03-Jan-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6238,2023AF6238,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6239,2023AF6239,DKR,Refused221g,07-Nov-2021,05-May-2023,0,0,2,0,2,0,0,0,01-Feb-2023
AF,6241,2023AF6241,YDE,Issued,25-Oct-2021,17-Feb-2023,2,0,0,0,0,0,0,0,01-Jan-2023
AF,6243,2023AF6243,DKR,Refused221g,07-Nov-2021,18-Apr-2023,0,0,0,0,8,0,0,0,27-Feb-2023
AF,6244,2023AF6244,YDE,Issued,08-Oct-2021,17-Feb-2023,4,0,0,0,0,0,0,0,01-Jan-2023
AF,6249,2023AF6249,YDE,Issued,07-Nov-2021,04-Jan-2023,2,0,0,0,0,0,0,0,01-Jan-2023
AF,6251,2023AF6251,CSB,AP,04-Nov-2021,05-May-2023,0,1,0,0,0,0,0,0,23-Mar-2023
AF,6253,2023AF6253,DJI,Refused221g,10-Oct-2021,30-Mar-2023,0,0,0,0,1,0,0,0,01-Jan-2023
AF,6254,2023AF6254,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6255,2023AF6255,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6256,2023AF6256,CSB,Issued,30-Oct-2021,25-Jan-2023,2,0,0,0,0,0,0,0,01-Jan-2023
AF,6257,2023AF6257,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6258,2023AF6258,ALG,Issued,22-Oct-2021,26-Dec-2022,3,0,0,0,0,0,0,0,01-Jan-2023
AF,6261,2023AF6261,ABJ,Ready,09-Oct-2021,26-Apr-2023,0,0,2,0,0,0,0,0,22-Mar-2023
AF,6262,2023AF6262,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6265,2023AF6265,CSB,AP,19-Oct-2021,05-May-2023,0,1,0,0,0,0,0,0,23-Mar-2023
AF,6266,2023AF6266,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6269,2023AF6269,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6270,2023AF6270,CSB,Issued,29-Oct-2021,13-Mar-2023,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6274,2023AF6274,MTL,Refused221g,02-Nov-2021,28-Feb-2023,0,0,0,0,2,0,0,0,01-Jan-2023
AF,6275,2023AF6275,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6276,2023AF6276,CRO,Ready,09-Nov-2021,01-May-2023,0,0,5,0,0,0,0,0,17-Apr-2023
AF,6277,2023AF6277,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6278,2023AF6278,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6279,2023AF6279,CSB,Issued,02-Nov-2021,30-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6280,2023AF6280,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6282,2023AF6282,NRB,Refused221g,18-Oct-2021,26-Apr-2023,0,0,0,0,1,0,0,0,25-Jan-2023
AF,6283,2023AF6283,ALG,Issued,08-Nov-2021,21-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6284,2023AF6284,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6287,2023AF6287,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6288,2023AF6288,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6290,2023AF6290,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6291,2023AF6291,ALG,Issued,29-Oct-2021,03-Jan-2023,1,0,1,0,0,0,0,0,01-Jan-2023
AF,6292,2023AF6292,ACC,Issued,09-Nov-2021,28-Feb-2023,2,0,0,0,0,0,0,0,01-Jan-2023
AF,6296,2023AF6296,ACC,Refused,14-Oct-2021,28-Dec-2022,0,0,0,1,0,0,0,0,01-Jan-2023
AF,6300,2023AF6300,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6301,2023AF6301,CSB,Issued,11-Oct-2021,28-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6302,2023AF6302,None,NVC,None,None,0,0,0,0,0,0,0,1,None
AF,6304,2023AF6304,ALG,Issued,05-Nov-2021,21-Dec-2022,1,0,0,0,0,0,0,0,01-Jan-2023
AF,6305,2023AF6305,ACC,Refused,19-Oct-2021,28-Dec-2022,0,0,0,1,0,0,0,0,01-Jan-2023
AF,6306,2023AF6306,ALG,Issued,30-Oct-2021,08-Feb-2023,4,0,0,0,0,0,0,0,01-Jan-2023
AF,6308,2023AF6308,FTN,Refused221g,20-Oct-2021,13-Apr-2023,0,0,1,0,1,0,0,0,15-Feb-2023
